item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM-000872,ORD-000487,PROD-0206,2,408.03,0.0
ITEM-000873,ORD-000124,PROD-0013,2,379.56,10.0
ITEM-000874,ORD-000681,PROD-0101,-2,470.86,10.0
ITEM-000875,ORD-000571,PROD-0135,2,346.23,20.0
ITEM-000876,ORD-000597,PROD-0212,2,320.97,0.0
ITEM-000877,ORD-000208,PROD-0076,4,138.21,15.0
ITEM-000878,ORD-000012,PROD-0191,1,277.22,20.0
ITEM-000879,ORD-000116,PROD-0269,5,408.64,10.0
ITEM-000880,ORD-000010,PROD-0156,3,799.22,0.0
ITEM-000881,ORD-000943,PROD-0125,2,475.93,20.0
ITEM-000882,ORD-000194,PROD-0340,-1,470.97,5.0
ITEM-000883,ORD-000102,PROD-0089,5,183.56,15.0
ITEM-000884,ORD-000880,PROD-0412,2,405.26,15.0
ITEM-000885,ORD-000879,PROD-0262,1,405.64,20.0
ITEM-000886,ORD-000490,PROD-0263,5,537.49,0.0
ITEM-000887,ORD-000169,PROD-0127,3,482.56,5.0
ITEM-000888,ORD-000961,PROD-0116,1,625.23,5.0
ITEM-000889,ORD-000771,PROD-0222,4,193.93,0.0
ITEM-000890,ORD-000029,PROD-0099,4,131.03,0.0
ITEM-000891,ORD-000461,PROD-0311,2,696.78,0.0
ITEM-000892,ORD-000491,PROD-0315,4,808.79,10.0
ITEM-000893,ORD-000662,PROD-0447,2,68.44,0.0
ITEM-000894,ORD-000614,PROD-0267,1,212.27,20.0
ITEM-000895,ORD-000444,PROD-0308,5,582.66,0.0
ITEM-000896,ORD-000087,PROD-0361,1,649.48,0.0
ITEM-000897,ORD-000379,PROD-0143,3,315.88,5.0
ITEM-000898,ORD-000311,PROD-0429,3,162.84,0.0
ITEM-000899,ORD-999975,PROD-0486,-2,209.83,5.0
ITEM-000900,ORD-000776,PROD-0447,5,70.53,10.0
ITEM-000901,ORD-000946,PROD-0350,5,110.37,15.0
ITEM-000902,ORD-000141,PROD-0241,4,485.01,15.0
ITEM-000903,ORD-000999,PROD-0176,1,376.14,10.0
ITEM-000904,ORD-000258,PROD-0323,3,374.02,0.0
ITEM-000905,ORD-000609,PROD-0263,2,400.5,0.0
ITEM-000906,ORD-000580,PROD-0098,2,424.63,0.0
ITEM-000907,ORD-000846,PROD-0172,3,387.82,5.0
ITEM-000908,ORD-000271,PROD-0307,2,77.57,15.0
ITEM-000909,ORD-000787,PROD-0314,3,761.94,0.0
ITEM-000910,ORD-000195,PROD-0352,5,597.56,15.0
ITEM-000911,ORD-000567,PROD-0165,5,358.86,5.0
ITEM-000912,ORD-000533,PROD-0089,3,162.75,15.0
ITEM-000913,ORD-000654,PROD-0127,3,405.18,20.0
ITEM-000914,ORD-000188,PROD-0455,3,331.66,5.0
ITEM-000915,ORD-000252,PROD-0201,5,138.1,0.0
ITEM-000916,ORD-000471,PROD-0276,5,625.36,0.0
ITEM-000917,ORD-000074,PROD-0130,5,28.25,5.0
ITEM-000918,ORD-000403,PROD-0002,3,146.88,20.0
ITEM-000919,ORD-000951,PROD-0254,5,248.32,10.0
ITEM-000920,ORD-000841,PROD-0142,2,49.24,5.0
ITEM-000921,ORD-000273,PROD-0027,4,305.28,15.0
ITEM-000922,ORD-000610,PROD-0056,3,15.2,5.0
ITEM-000923,ORD-000123,PROD-0072,1,278.77,0.0
ITEM-000924,ORD-000043,PROD-0434,5,612.85,0.0
ITEM-000925,ORD-000549,PROD-0138,4,586.34,0.0
ITEM-000926,ORD-000210,PROD-0021,1,133.91,10.0
ITEM-000927,ORD-000011,PROD-0058,3,338.23,10.0
ITEM-000928,ORD-000292,PROD-0221,5,102.95,0.0
ITEM-000929,ORD-000619,PROD-0293,-2,782.57,10.0
ITEM-000930,ORD-000861,PROD-0122,5,455.42,10.0
ITEM-000931,ORD-000325,PROD-0391,4,106.62,20.0
ITEM-000932,ORD-000209,PROD-0278,1,257.19,0.0
ITEM-000933,ORD-000585,PROD-0380,4,339.36,0.0
ITEM-000934,ORD-000128,PROD-0049,2,449.41,5.0
ITEM-000935,ORD-000248,PROD-0236,2,60.28,0.0
ITEM-000936,ORD-000287,PROD-0055,3,223.63,15.0
ITEM-000937,ORD-000446,PROD-0297,4,400.49,20.0
ITEM-000938,ORD-000457,PROD-0110,1,355.29,20.0
ITEM-000939,ORD-000419,PROD-0365,4,236.5,0.0
ITEM-000940,ORD-000872,PROD-0315,5,754.31,0.0
ITEM-000941,ORD-000784,PROD-0140,4,384.01,15.0
ITEM-000942,ORD-000448,PROD-0405,3,832.61,0.0
ITEM-000943,ORD-000022,PROD-0256,4,123.25,5.0
ITEM-000944,ORD-000622,PROD-0106,1,234.07,15.0
ITEM-000945,ORD-000616,PROD-0429,2,173.35,5.0
ITEM-000946,ORD-000807,PROD-0207,3,508.19,0.0
ITEM-000947,ORD-000415,PROD-0141,2,494.83,0.0
ITEM-000948,ORD-000389,PROD-0308,5,825.61,0.0
ITEM-000949,ORD-000250,PROD-0331,1,372.15,5.0
ITEM-000950,ORD-000399,PROD-0293,1,666.96,5.0
ITEM-000951,ORD-000503,PROD-0224,1,511.88,5.0
ITEM-000952,ORD-000448,PROD-0131,3,368.04,0.0
ITEM-000953,ORD-000934,PROD-0134,2,416.96,0.0
ITEM-000954,ORD-000875,PROD-0300,5,518.13,10.0
ITEM-000955,ORD-000830,PROD-0101,3,547.81,5.0
ITEM-000956,ORD-000050,PROD-0390,2,430.52,15.0
ITEM-000957,ORD-000095,PROD-0316,3,794.65,0.0
ITEM-000958,ORD-000082,PROD-0269,2,449.42,5.0
ITEM-000959,ORD-000301,PROD-0073,2,600.25,0.0
ITEM-000960,ORD-000235,PROD-0210,1,427.88,10.0
ITEM-000961,ORD-000238,PROD-0447,5,51.97,0.0
ITEM-000962,ORD-000671,PROD-0401,2,577.98,20.0
ITEM-000963,ORD-000296,PROD-0281,2,18.6,5.0
ITEM-000964,ORD-000242,PROD-0009,5,674.93,0.0
ITEM-000965,ORD-000730,PROD-0040,3,119.11,0.0
ITEM-000966,ORD-000837,PROD-0401,4,452.28,0.0
ITEM-000967,ORD-000567,PROD-0390,2,457.63,0.0
ITEM-000968,ORD-000547,PROD-0478,1,235.64,20.0
ITEM-000969,ORD-000334,PROD-0438,5,120.25,0.0
ITEM-000970,ORD-000833,PROD-0011,4,137.35,0.0
ITEM-000971,ORD-000139,PROD-0086,2,489.42,0.0
ITEM-000972,ORD-000248,PROD-0442,5,30.35,0.0
ITEM-000973,ORD-000802,PROD-0143,2,325.01,5.0
ITEM-000974,ORD-000728,PROD-0057,5,386.26,0.0
ITEM-000975,ORD-000773,PROD-0022,2,12.18,5.0
ITEM-000976,ORD-000001,PROD-0148,4,557.6,20.0
ITEM-000977,ORD-000694,PROD-0387,4,516.06,10.0
ITEM-000978,ORD-000911,PROD-0269,5,378.09,15.0
ITEM-000979,ORD-000363,PROD-0403,4,157.24,15.0
ITEM-000980,ORD-000770,PROD-0129,2,342.95,5.0
ITEM-000981,ORD-000516,PROD-0440,1,255.69,20.0
ITEM-000982,ORD-000212,PROD-0038,3,313.15,0.0
ITEM-000983,ORD-000119,PROD-0310,4,565.04,5.0
ITEM-000984,ORD-000307,PROD-0192,2,119.04,5.0
ITEM-000985,ORD-000769,PROD-0009,2,532.59,20.0
ITEM-000986,ORD-000461,PROD-0443,2,562.78,20.0
ITEM-000987,ORD-000665,PROD-0407,2,36.17,0.0
ITEM-000988,ORD-000017,PROD-0462,3,165.76,5.0
ITEM-000989,ORD-000499,PROD-0205,3,342.09,5.0
ITEM-000990,ORD-000904,PROD-0105,1,455.88,5.0
ITEM-000991,ORD-000252,PROD-0486,1,182.27,15.0
ITEM-000992,ORD-000303,PROD-0192,4,120.76,5.0
ITEM-000993,ORD-000909,PROD-0335,5,500.25,0.0
ITEM-000994,ORD-000302,PROD-0182,4,328.7,10.0
ITEM-000995,ORD-000042,PROD-0479,4,383.43,20.0
ITEM-000996,ORD-000070,PROD-0181,5,628.23,0.0
ITEM-000997,ORD-999269,PROD-0006,5,560.53,0.0
ITEM-000998,ORD-000277,PROD-0031,5,177.22,0.0
ITEM-000999,ORD-000381,PROD-0013,5,429.83,0.0
ITEM-001000,ORD-000472,PROD-0178,3,191.79,0.0
ITEM-001001,ORD-000053,PROD-0411,4,21.81,0.0
ITEM-001002,ORD-000777,PROD-0250,1,210.85,10.0
ITEM-001003,ORD-000683,PROD-0400,5,152.19,15.0
ITEM-001004,ORD-000519,PROD-0035,4,554.31,0.0
ITEM-001005,ORD-000339,PROD-0339,3,71.22,15.0
ITEM-001006,ORD-000148,PROD-0073,1,580.01,0.0
ITEM-001007,ORD-000632,PROD-0197,1,259.59,0.0
ITEM-001008,ORD-000046,PROD-0156,2,558.3,0.0
ITEM-001009,ORD-000429,PROD-0292,2,208.8,20.0
ITEM-001010,ORD-000438,PROD-0281,1,19.34,0.0
ITEM-001011,ORD-000068,PROD-0084,-3,762.14,0.0
ITEM-001012,ORD-000495,PROD-0403,2,124.68,5.0
ITEM-001013,ORD-000948,PROD-0345,4,33.65,0.0
ITEM-001014,ORD-000832,PROD-0461,3,281.4,15.0
ITEM-001015,ORD-000872,PROD-0241,5,613.38,0.0
ITEM-001016,ORD-000572,PROD-0281,3,21.76,20.0
ITEM-001017,ORD-000647,PROD-0341,5,43.44,0.0
ITEM-001018,ORD-000533,PROD-0350,2,96.55,10.0
ITEM-001019,ORD-000232,PROD-0418,3,595.98,5.0
ITEM-001020,ORD-000337,PROD-0482,4,512.95,5.0
ITEM-001021,ORD-000053,PROD-0488,3,754.09,20.0
ITEM-001022,ORD-000110,PROD-0422,2,96.54,0.0
ITEM-001023,ORD-000902,PROD-0490,1,48.79,0.0
ITEM-001024,ORD-000715,PROD-0278,4,246.33,5.0
ITEM-001025,ORD-000430,PROD-0291,2,562.51,0.0
ITEM-001026,ORD-000167,PROD-0320,1,215.4,15.0
ITEM-001027,ORD-000794,PROD-0161,4,333.65,0.0
ITEM-001028,ORD-000416,PROD-0418,4,716.79,5.0
ITEM-001029,ORD-000032,PROD-0171,3,25.45,0.0
ITEM-001030,ORD-000242,PROD-0250,4,249.46,5.0
ITEM-001031,ORD-000603,PROD-0110,2,382.85,20.0
ITEM-001032,ORD-000294,PROD-0125,3,434.33,0.0
ITEM-001033,ORD-000164,PROD-0307,1,74.48,5.0
ITEM-001034,ORD-000104,PROD-0043,1,69.95,15.0
ITEM-001035,ORD-000154,PROD-0277,2,423.86,0.0
ITEM-001036,ORD-000053,PROD-0002,2,175.64,0.0
ITEM-001037,ORD-000299,PROD-0432,3,447.97,15.0
ITEM-001038,ORD-000683,PROD-0293,3,593.68,0.0
ITEM-001039,ORD-000339,PROD-0052,1,459.63,10.0
ITEM-001040,ORD-000041,PROD-0315,2,548.51,0.0
ITEM-001041,ORD-000919,PROD-0201,-1,157.0,5.0
ITEM-001042,ORD-000274,PROD-0304,-3,673.95,20.0
ITEM-001043,ORD-000074,PROD-0426,1,690.42,0.0
ITEM-001044,ORD-000474,PROD-0311,-3,700.71,0.0
ITEM-001045,ORD-000795,PROD-0359,5,205.03,5.0
ITEM-001046,ORD-000230,PROD-0353,3,125.81,5.0
ITEM-001047,ORD-000681,PROD-0084,4,718.44,20.0
ITEM-001048,ORD-000368,PROD-0488,4,729.99,0.0
ITEM-001049,ORD-000429,PROD-0414,3,93.47,20.0
ITEM-001050,ORD-000683,PROD-0168,2,46.09,5.0
ITEM-001051,ORD-000721,PROD-0080,5,472.5,0.0
ITEM-001052,ORD-000897,PROD-0061,2,258.24,5.0
ITEM-001053,ORD-000153,PROD-0371,3,12.74,20.0
ITEM-001054,ORD-000705,PROD-0164,4,368.69,15.0
ITEM-001055,ORD-000446,PROD-0210,5,392.9,15.0
ITEM-001056,ORD-000747,PROD-0301,2,281.0,15.0
ITEM-001057,ORD-000918,PROD-0243,2,792.93,0.0
ITEM-001058,ORD-000401,PROD-0099,1,115.01,0.0
ITEM-001059,ORD-000862,PROD-0437,2,169.71,5.0
ITEM-001060,ORD-000833,PROD-0255,3,677.71,5.0
ITEM-001061,ORD-000461,PROD-0069,-3,821.59,15.0
ITEM-001062,ORD-000433,PROD-0338,5,509.7,20.0
ITEM-001063,ORD-000889,PROD-0359,2,178.05,20.0
ITEM-001064,ORD-000978,PROD-0129,-2,328.32,5.0
ITEM-001065,ORD-000152,PROD-0022,5,16.99,0.0
ITEM-001066,ORD-000619,PROD-0254,2,299.14,0.0
ITEM-001067,ORD-000428,PROD-0020,3,202.36,15.0
ITEM-001068,ORD-000729,PROD-0176,3,415.86,0.0
ITEM-001069,ORD-000003,PROD-0054,5,405.4,20.0
ITEM-001070,ORD-000207,PROD-0109,5,69.43,15.0
ITEM-001071,ORD-000281,PROD-0272,5,626.18,10.0
ITEM-001072,ORD-000628,PROD-0475,1,441.36,5.0
ITEM-001073,ORD-000466,PROD-0494,3,218.13,10.0
ITEM-001074,ORD-000552,PROD-0387,3,529.29,0.0
ITEM-001075,ORD-000019,PROD-0209,1,227.65,20.0
ITEM-001076,ORD-000486,PROD-0425,-3,684.85,5.0
ITEM-001077,ORD-000586,PROD-0119,5,465.6,20.0
ITEM-001078,ORD-000229,PROD-0231,1,581.1,15.0
ITEM-001079,ORD-000837,PROD-0118,3,191.09,10.0
ITEM-001080,ORD-000405,PROD-0136,1,224.53,0.0
ITEM-001081,ORD-000228,PROD-0488,4,820.96,0.0
ITEM-001082,ORD-000003,PROD-0221,3,94.09,0.0
ITEM-001083,ORD-000549,PROD-0417,1,183.21,5.0
ITEM-001084,ORD-000514,PROD-0445,3,105.44,20.0
ITEM-001085,ORD-000788,PROD-0308,5,764.09,5.0
ITEM-001086,ORD-000219,PROD-0274,1,420.85,0.0
ITEM-001087,ORD-000876,PROD-0121,5,674.61,5.0
ITEM-001088,ORD-000744,PROD-0169,2,307.2,15.0
ITEM-001089,ORD-000015,PROD-0351,2,192.69,0.0
ITEM-001090,ORD-000970,PROD-0246,3,7.01,0.0
ITEM-001091,ORD-000174,PROD-0337,4,334.71,0.0
ITEM-001092,ORD-000166,PROD-0464,2,727.18,15.0
ITEM-001093,ORD-000371,PROD-0050,3,391.97,0.0
ITEM-001094,ORD-000556,PROD-0355,1,739.89,0.0
ITEM-001095,ORD-000160,PROD-0448,2,97.69,0.0
ITEM-001096,ORD-000068,PROD-0399,3,153.64,20.0
ITEM-001097,ORD-000989,PROD-0092,3,152.38,5.0
ITEM-001098,ORD-000125,PROD-0257,5,388.21,20.0
ITEM-001099,ORD-000477,PROD-0262,5,401.23,15.0
ITEM-001100,ORD-000285,PROD-0403,1,125.72,20.0
ITEM-001101,ORD-000362,PROD-0091,5,464.29,0.0
ITEM-001102,ORD-000968,PROD-0129,1,370.39,10.0
ITEM-001103,ORD-000065,PROD-0084,5,572.06,0.0
ITEM-001104,ORD-000835,PROD-0354,3,609.4,5.0
ITEM-001105,ORD-000031,PROD-0175,4,26.78,20.0
ITEM-001106,ORD-000107,PROD-0414,4,80.14,20.0
ITEM-001107,ORD-000218,PROD-0086,4,523.3,15.0
ITEM-001108,ORD-000793,PROD-0301,2,335.33,0.0
ITEM-001109,ORD-000855,PROD-0337,4,428.38,20.0
ITEM-001110,ORD-000571,PROD-0395,3,398.14,0.0
ITEM-001111,ORD-000204,PROD-0461,2,245.27,5.0
ITEM-001112,ORD-000004,PROD-0293,3,669.87,15.0
ITEM-001113,ORD-000665,PROD-0174,1,366.42,20.0
ITEM-001114,ORD-000993,PROD-0162,2,54.95,0.0
ITEM-001115,ORD-000864,PROD-0050,1,367.81,10.0
ITEM-001116,ORD-000608,PROD-0070,5,532.81,10.0
ITEM-001117,ORD-000744,PROD-0390,1,452.18,10.0
ITEM-001118,ORD-000806,PROD-0428,3,551.27,0.0
ITEM-001119,ORD-000550,PROD-0421,1,132.24,0.0
ITEM-001120,ORD-000057,PROD-0481,3,573.62,0.0
ITEM-001121,ORD-000836,PROD-0195,3,32.23,0.0
ITEM-001122,ORD-000871,PROD-0211,3,743.78,10.0
ITEM-001123,ORD-000077,PROD-0256,4,113.46,0.0
ITEM-001124,ORD-000024,PROD-0014,2,772.04,0.0
ITEM-001125,ORD-000729,PROD-0048,5,116.34,10.0
ITEM-001126,ORD-000614,PROD-0437,1,127.13,0.0
ITEM-001127,ORD-000999,PROD-0136,1,310.09,0.0
ITEM-001128,ORD-000188,PROD-0296,1,49.59,20.0
ITEM-001129,ORD-000238,PROD-0026,5,178.76,20.0
ITEM-001130,ORD-000773,PROD-0278,5,286.36,0.0
ITEM-001131,ORD-000958,PROD-0296,3,64.34,10.0
ITEM-001132,ORD-000929,PROD-0283,4,752.59,0.0
ITEM-001133,ORD-000771,PROD-0477,1,296.13,5.0
ITEM-001134,ORD-000674,PROD-0171,2,19.66,0.0
ITEM-001135,ORD-000071,PROD-0049,1,590.02,10.0
ITEM-001136,ORD-000110,PROD-0457,3,544.48,5.0
ITEM-001137,ORD-000416,PROD-0278,5,207.12,0.0
ITEM-001138,ORD-000963,PROD-0288,1,614.59,0.0
ITEM-001139,ORD-000343,PROD-0087,1,164.32,10.0
ITEM-001140,ORD-000646,PROD-0416,2,484.76,0.0
ITEM-001141,ORD-000174,PROD-0378,5,170.71,20.0
ITEM-001142,ORD-000245,PROD-0209,3,176.3,10.0
ITEM-001143,ORD-000591,PROD-0407,2,42.9,20.0
ITEM-001144,ORD-000505,PROD-0281,2,16.85,5.0
ITEM-001145,ORD-000628,PROD-0342,5,14.82,20.0
ITEM-001146,ORD-000300,PROD-0177,4,440.57,10.0
ITEM-001147,ORD-000933,PROD-0297,5,320.24,0.0
ITEM-001148,ORD-000877,PROD-0456,3,305.16,5.0
ITEM-001149,ORD-000664,PROD-0310,4,485.95,0.0
ITEM-001150,ORD-000605,PROD-0098,2,496.65,15.0
ITEM-001151,ORD-000591,PROD-0095,1,599.11,10.0
ITEM-001152,ORD-000991,PROD-0344,1,648.31,15.0
ITEM-001153,ORD-000237,PROD-0128,1,456.81,15.0
ITEM-001154,ORD-000701,PROD-0203,3,262.88,0.0
ITEM-001155,ORD-000983,PROD-0058,2,372.52,15.0
ITEM-001156,ORD-000735,PROD-0057,-2,402.85,0.0
ITEM-001157,ORD-000110,PROD-0175,2,20.7,0.0
ITEM-001158,ORD-000742,PROD-0332,3,380.69,20.0
ITEM-001159,ORD-000333,PROD-0211,3,593.44,10.0
ITEM-001160,ORD-000455,PROD-0340,2,418.97,15.0
ITEM-001161,ORD-000212,PROD-0200,2,162.6,20.0
ITEM-001162,ORD-000502,PROD-0251,1,452.65,5.0
ITEM-001163,ORD-000259,PROD-0002,1,172.95,0.0
ITEM-001164,ORD-000801,PROD-0456,4,407.0,15.0
ITEM-001165,ORD-000537,PROD-0149,3,196.28,0.0
ITEM-001166,ORD-000145,PROD-0146,1,389.26,5.0
ITEM-001167,ORD-000485,PROD-0403,5,166.72,0.0
ITEM-001168,ORD-000466,PROD-0179,4,434.99,0.0
ITEM-001169,ORD-000206,PROD-0353,4,157.78,20.0
ITEM-001170,ORD-000987,PROD-0200,2,156.82,5.0
ITEM-001171,ORD-000449,PROD-0464,2,639.38,20.0
ITEM-001172,ORD-000661,PROD-0249,5,458.64,10.0
ITEM-001173,ORD-000658,PROD-0479,3,275.83,0.0
ITEM-001174,ORD-000535,PROD-0131,5,421.59,0.0
ITEM-001175,ORD-000819,PROD-0159,1,813.85,0.0
ITEM-001176,ORD-000581,PROD-0491,3,504.48,0.0
ITEM-001177,ORD-000259,PROD-0415,5,551.63,15.0
ITEM-001178,ORD-999976,PROD-0315,2,705.97,10.0
ITEM-001179,ORD-000643,PROD-0255,2,819.1,0.0
ITEM-001180,ORD-000982,PROD-0011,5,127.81,15.0
ITEM-001181,ORD-000430,PROD-0291,2,564.95,5.0
ITEM-001182,ORD-000192,PROD-0056,4,16.77,15.0
ITEM-001183,ORD-000258,PROD-0357,2,375.07,10.0
ITEM-001184,ORD-000644,PROD-0206,5,434.52,10.0
ITEM-001185,ORD-000578,PROD-0183,5,362.93,5.0
ITEM-001186,ORD-000201,PROD-0456,3,322.43,0.0
ITEM-001187,ORD-000366,PROD-0242,3,702.96,10.0
ITEM-001188,ORD-000505,PROD-0117,-1,700.79,10.0
ITEM-001189,ORD-000707,PROD-0040,2,121.17,0.0
ITEM-001190,ORD-000421,PROD-0444,4,459.64,5.0
ITEM-001191,ORD-000548,PROD-0379,5,582.5,15.0
ITEM-001192,ORD-000452,PROD-0368,2,515.33,15.0
ITEM-001193,ORD-000224,PROD-0190,1,204.76,0.0
ITEM-001194,ORD-000941,PROD-0301,5,294.01,0.0
ITEM-001195,ORD-000912,PROD-0231,3,742.34,0.0
ITEM-001196,ORD-000946,PROD-0122,3,552.8,0.0
ITEM-001197,ORD-000811,PROD-0307,2,81.19,15.0
ITEM-001198,ORD-000046,PROD-0244,2,457.4,10.0
ITEM-001199,ORD-000674,PROD-0388,4,64.46,0.0
ITEM-001200,ORD-000837,PROD-0111,1,191.66,0.0
ITEM-001201,ORD-000091,PROD-0258,3,648.38,10.0
ITEM-001202,ORD-000001,PROD-0219,4,312.89,0.0
ITEM-001203,ORD-000570,PROD-0357,1,289.44,15.0
ITEM-001204,ORD-000643,PROD-0293,2,574.86,0.0
ITEM-001205,ORD-000177,PROD-0422,-1,96.95,15.0
ITEM-001206,ORD-000751,PROD-0092,2,158.33,0.0
ITEM-001207,ORD-000136,PROD-0152,4,298.65,15.0
ITEM-001208,ORD-000232,PROD-0317,-3,11.55,0.0
ITEM-001209,ORD-000935,PROD-0371,3,13.54,15.0
ITEM-001210,ORD-000855,PROD-0352,1,541.02,15.0
ITEM-001211,ORD-000854,PROD-0462,1,160.7,5.0
ITEM-001212,ORD-000176,PROD-0192,4,119.7,0.0
ITEM-001213,ORD-000112,PROD-0044,1,52.48,0.0
ITEM-001214,ORD-000158,PROD-0213,2,265.3,0.0
ITEM-001215,ORD-000273,PROD-0366,-3,484.68,10.0
ITEM-001216,ORD-000544,PROD-0487,-3,762.57,10.0
ITEM-001217,ORD-000338,PROD-0454,5,447.14,20.0
ITEM-001218,ORD-000546,PROD-0339,4,67.36,5.0
ITEM-001219,ORD-000177,PROD-0313,3,495.42,5.0
ITEM-001220,ORD-000324,PROD-0134,1,438.45,15.0
ITEM-001221,ORD-000201,PROD-0208,5,306.56,20.0
ITEM-001222,ORD-000477,PROD-0475,1,353.3,10.0
ITEM-001223,ORD-000816,PROD-0356,2,633.98,0.0
ITEM-001224,ORD-000755,PROD-0359,1,206.55,20.0
ITEM-001225,ORD-000574,PROD-0246,5,8.3,15.0
ITEM-001226,ORD-000730,PROD-0378,5,162.6,0.0
ITEM-001227,ORD-000185,PROD-0276,2,768.1,20.0
ITEM-001228,ORD-000247,PROD-0465,5,191.82,20.0
ITEM-001229,ORD-000557,PROD-0453,5,111.68,10.0
ITEM-001230,ORD-000086,PROD-0174,3,383.03,0.0
ITEM-001231,ORD-000268,PROD-0171,2,22.08,20.0
ITEM-001232,ORD-000046,PROD-0219,2,289.0,20.0
ITEM-001233,ORD-000144,PROD-0412,1,545.98,15.0
ITEM-001234,ORD-000531,PROD-0076,4,157.71,0.0
ITEM-001235,ORD-000739,PROD-0325,3,323.23,15.0
ITEM-001236,ORD-000472,PROD-0085,3,512.07,20.0
ITEM-001237,ORD-000031,PROD-0017,1,626.12,20.0
ITEM-001238,ORD-000794,PROD-0341,1,50.24,20.0
ITEM-001239,ORD-000086,PROD-0166,5,317.07,15.0
ITEM-001240,ORD-000084,PROD-0043,1,90.3,5.0
ITEM-001241,ORD-000450,PROD-0402,3,385.17,15.0
ITEM-001242,ORD-999158,PROD-0404,1,57.11,10.0
ITEM-001243,ORD-000737,PROD-0077,4,744.08,0.0
ITEM-001244,ORD-000689,PROD-0059,3,251.52,10.0
ITEM-001245,ORD-000771,PROD-0150,5,232.5,0.0
ITEM-001246,ORD-000833,PROD-0076,5,156.24,10.0
ITEM-001247,ORD-000489,PROD-0148,1,564.48,20.0
ITEM-001248,ORD-000155,PROD-0090,5,527.41,0.0
ITEM-001249,ORD-000637,PROD-0404,4,44.34,5.0
ITEM-001250,ORD-000042,PROD-0260,1,502.99,0.0
ITEM-001251,ORD-000614,PROD-0026,2,157.26,0.0
ITEM-001252,ORD-000387,PROD-0177,3,543.78,0.0
ITEM-001253,ORD-000742,PROD-0265,4,65.47,0.0
ITEM-001254,ORD-000387,PROD-0289,2,203.37,5.0
ITEM-001255,ORD-000817,PROD-0138,3,692.24,0.0
ITEM-001256,ORD-000678,PROD-0026,2,185.8,20.0
ITEM-001257,ORD-000804,PROD-0296,5,53.25,0.0
ITEM-001258,ORD-000732,PROD-0021,4,121.58,0.0
ITEM-001259,ORD-000213,PROD-0124,5,477.91,20.0
ITEM-001260,ORD-000572,PROD-0236,1,60.48,20.0
ITEM-001261,ORD-999890,PROD-0320,5,241.22,20.0
ITEM-001262,ORD-000190,PROD-0065,1,529.51,0.0
ITEM-001263,ORD-000951,PROD-0063,5,540.72,0.0
ITEM-001264,ORD-000128,PROD-0456,1,367.08,10.0
ITEM-001265,ORD-000268,PROD-0321,2,578.25,20.0
ITEM-001266,ORD-000561,PROD-0486,5,210.15,0.0
ITEM-001267,ORD-000199,PROD-0194,5,502.52,0.0
ITEM-001268,ORD-000664,PROD-0033,2,444.56,0.0
ITEM-001269,ORD-000690,PROD-0034,5,558.66,5.0
ITEM-001270,ORD-000695,PROD-0152,5,330.83,10.0
ITEM-001271,ORD-000661,PROD-0343,4,462.63,0.0
ITEM-001272,ORD-000305,PROD-0082,2,383.66,5.0
ITEM-001273,ORD-000378,PROD-0370,4,281.28,10.0
ITEM-001274,ORD-000220,PROD-0054,3,377.12,20.0
ITEM-001275,ORD-000085,PROD-0237,4,258.52,20.0
ITEM-001276,ORD-000299,PROD-0485,2,857.7,5.0
ITEM-001277,ORD-000364,PROD-0485,3,791.0,20.0
ITEM-001278,ORD-000888,PROD-0448,2,94.05,5.0
ITEM-001279,ORD-000739,PROD-0346,2,403.73,10.0
ITEM-001280,ORD-000301,PROD-0099,1,145.13,15.0
ITEM-001281,ORD-000685,PROD-0044,4,46.89,0.0
ITEM-001282,ORD-000812,PROD-0144,5,563.68,10.0
ITEM-001283,ORD-000984,PROD-0418,2,745.73,0.0
ITEM-001284,ORD-000749,PROD-0056,5,14.54,10.0
ITEM-001285,ORD-000532,PROD-0092,3,204.08,0.0
ITEM-001286,ORD-000743,PROD-0498,1,455.26,10.0
ITEM-001287,ORD-000690,PROD-0353,1,128.91,0.0
ITEM-001288,ORD-000874,PROD-0150,2,230.24,0.0
ITEM-001289,ORD-000994,PROD-0392,5,11.57,0.0
ITEM-001290,ORD-000264,PROD-0301,1,282.53,15.0
ITEM-001291,ORD-000405,PROD-0373,1,151.46,0.0
ITEM-001292,ORD-000093,PROD-0049,5,542.47,5.0
ITEM-001293,ORD-000478,PROD-0370,5,297.11,0.0
ITEM-001294,ORD-000050,PROD-0311,5,730.98,0.0
ITEM-001295,ORD-000094,PROD-0324,2,157.79,5.0
ITEM-001296,ORD-000138,PROD-0208,1,353.1,0.0
ITEM-001297,ORD-000904,PROD-0209,1,250.99,15.0
ITEM-001298,ORD-000980,PROD-0043,5,98.03,10.0
ITEM-001299,ORD-000509,PROD-0389,1,25.39,5.0
ITEM-001300,ORD-000473,PROD-0492,5,502.04,5.0
ITEM-001301,ORD-000738,PROD-0443,1,548.45,0.0
ITEM-001302,ORD-000934,PROD-0095,1,470.16,0.0
ITEM-001303,ORD-000601,PROD-0055,1,260.62,5.0
ITEM-001304,ORD-000563,PROD-0066,1,101.52,10.0
ITEM-001305,ORD-000251,PROD-0353,4,130.97,5.0
ITEM-001306,ORD-000271,PROD-0374,1,29.94,10.0
ITEM-001307,ORD-000984,PROD-0372,5,363.91,0.0
