order_id,customer_id,order_date,status,region_code
ORD-000678,CUST-00801,2023-01-14 09:07:00,SHIPPED,US-EAST
ORD-000679,CUST-00619,2023-06-27 16:10:00,PLACED,APAC-EAST
ORD-000680,CUST-00697,2024-04-10 17:45:00,DELIVERED,LATAM-SOUTH
ORD-000681,CUST-00514,2023-11-10 22:14:00,DELIVERED,US-WEST
ORD-000682,,2023-10-06 02:33:00,DELIVERED,US-WEST
ORD-000683,,2023-08-05 12:39:00,PLACED,APAC-EAST
ORD-000684,CUST-00189,2023-03-21 22:29:00,DELIVERED,APAC-EAST
ORD-000685,CUST-00848,2024-01-25 05:03:00,DELIVERED,APAC-EAST
ORD-000686,CUST-00200,2023-10-04 03:06:00,PLACED,LATAM-SOUTH
ORD-000687,CUST-00798,2023-12-10 00:15:00,SHIPPED,LATAM-SOUTH
ORD-000688,CUST-00110,08-03-2023,PLACED,EU-CENTRAL
ORD-000689,CUST-00193,2023-07-26 20:59:00,PLACED,EU-CENTRAL
ORD-000690,CUST-00088,2023-02-15 18:50:00,DELIVERED,US-EAST
ORD-000691,CUST-00323,2023-04-06 09:00:00,RETURNED,EU-CENTRAL
ORD-000692,CUST-00982,2024-02-12 16:12:00,DELIVERED,APAC-EAST
ORD-000693,CUST-00744,2023-12-31 04:44:00,DELIVERED,EU-CENTRAL
ORD-000694,CUST-00418,30-05-2024,DELIVERED,US-WEST
ORD-000695,CUST-00025,27-01-2024,CANCELLED,US-EAST
ORD-000696,CUST-00298,2023-06-15 04:43:00,DELIVERED,US-EAST
ORD-000697,CUST-00976,2023-08-26 06:51:00,DELIVERED,US-WEST
ORD-000698,CUST-00788,2023-06-14 16:33:00,RETURNED,LATAM-SOUTH
ORD-000699,CUST-00668,2024-06-19 10:28:00,DELIVERED,EU-CENTRAL
ORD-000700,CUST-00298,2024-01-04 19:54:00,RETURNED,US-EAST
ORD-000701,CUST-00913,2024-02-01 07:13:00,RETURNED,LATAM-SOUTH
ORD-000702,CUST-00077,2023-06-06 18:40:00,RETURNED,US-EAST
ORD-000703,CUST-00825,2023-01-16 04:49:00,CANCELLED,LATAM-SOUTH
ORD-000704,CUST-00889,2023-03-31 15:06:00,DELIVERED,US-WEST
ORD-000705,CUST-00957,2023-10-30 05:04:00,SHIPPED,EU-CENTRAL
ORD-000706,CUST-00362,02-04-2023,DELIVERED,APAC-EAST
ORD-000707,CUST-00265,2024-04-29 08:48:00,CANCELLED,US-WEST
ORD-000708,CUST-00963,2023-05-07 18:31:00,PLACED,EU-CENTRAL
ORD-000709,CUST-00411,2024-02-23 19:58:00,DELIVERED,APAC-EAST
ORD-000710,CUST-00376,2024-06-08 19:20:00,DELIVERED,APAC-EAST
ORD-000711,CUST-00519,2024-04-05 08:56:00,CANCELLED,US-EAST
ORD-000712,CUST-00636,2023-02-28 23:50:00,SHIPPED,LATAM-SOUTH
ORD-000713,CUST-00009,2023-06-08 03:18:00,DELIVERED,LATAM-SOUTH
ORD-000714,CUST-00409,2023-03-16 07:24:00,CANCELLED,US-EAST
ORD-000715,CUST-00358,2024-04-22 14:41:00,DELIVERED,APAC-EAST
ORD-000716,CUST-00112,2023-03-29 05:46:00,PLACED,APAC-EAST
ORD-000717,CUST-00787,2024-03-19 06:25:00,DELIVERED,EU-CENTRAL
ORD-000718,CUST-00351,2024-05-12 06:44:00,DELIVERED,US-EAST
ORD-000719,CUST-00286,2024-04-10 01:34:00,SHIPPED,APAC-EAST
ORD-000720,CUST-00150,2023-08-07 10:36:00,PLACED,LATAM-SOUTH
ORD-000721,CUST-00793,2024-01-25 01:59:00,DELIVERED,APAC-EAST
ORD-000722,CUST-00485,2023-08-07 01:13:00,CANCELLED,APAC-EAST
ORD-000723,,2023-10-04 08:40:00,SHIPPED,US-WEST
ORD-000724,CUST-00071,2023-10-08 12:05:00,SHIPPED,APAC-EAST
ORD-000725,,2024-03-05 16:13:00,DELIVERED,EU-CENTRAL
ORD-000726,CUST-00189,2023-02-25 02:57:00,CANCELLED,EU-CENTRAL
ORD-000727,CUST-00987,2023-11-01 05:12:00,DELIVERED,APAC-EAST
ORD-000728,CUST-00494,2024-05-01 17:44:00,DELIVERED,APAC-EAST
ORD-000729,CUST-00364,2024-02-03 00:35:00,DELIVERED,LATAM-SOUTH
ORD-000730,CUST-00204,2023-03-21 23:42:00,DELIVERED,US-WEST
ORD-000731,CUST-00332,2023-11-21 00:09:00,CANCELLED,US-WEST
ORD-000732,CUST-00512,2023-11-21 03:50:00,RETURNED,APAC-EAST
ORD-000733,CUST-00270,2024-06-17 23:00:00,RETURNED,US-WEST
ORD-000734,CUST-00650,2024-04-05 20:37:00,PLACED,US-WEST
ORD-000735,CUST-00764,2023-07-12 13:44:00,DELIVERED,US-WEST
ORD-000736,CUST-00616,2024-01-22 06:22:00,SHIPPED,US-WEST
ORD-000737,CUST-00996,2023-01-15 11:52:00,DELIVERED,EU-CENTRAL
ORD-000738,CUST-00919,2023-11-11 16:52:00,CANCELLED,APAC-EAST
ORD-000739,CUST-00665,2024-04-11 13:26:00,DELIVERED,LATAM-SOUTH
ORD-000740,CUST-00437,2024-06-19 10:07:00,CANCELLED,APAC-EAST
ORD-000741,CUST-00439,2024-01-18 05:35:00,DELIVERED,LATAM-SOUTH
ORD-000742,CUST-00447,2024-01-26 09:54:00,DELIVERED,APAC-EAST
ORD-000743,CUST-00650,2023-10-18 22:39:00,RETURNED,US-EAST
ORD-000744,CUST-00090,2023-04-17 02:41:00,PLACED,APAC-EAST
ORD-000745,CUST-00107,2024-05-23 23:48:00,DELIVERED,LATAM-SOUTH
ORD-000746,CUST-00103,2024-03-30 16:37:00,DELIVERED,EU-CENTRAL
ORD-000747,CUST-00873,06-03-2024,DELIVERED,LATAM-SOUTH
ORD-000748,CUST-00391,2023-04-28 06:54:00,DELIVERED,US-EAST
ORD-000749,CUST-00360,2024-04-20 13:58:00,DELIVERED,APAC-EAST
ORD-000750,CUST-00008,19-01-2024,SHIPPED,EU-CENTRAL
ORD-000751,CUST-00315,2024-02-29 21:15:00,PLACED,APAC-EAST
ORD-000752,CUST-00034,2023-01-16 00:09:00,DELIVERED,LATAM-SOUTH
ORD-000753,CUST-00840,2023-11-22 10:10:00,RETURNED,APAC-EAST
ORD-000754,CUST-00248,2024-02-05 06:39:00,DELIVERED,US-EAST
ORD-000755,CUST-00821,2024-03-15 04:40:00,DELIVERED,US-WEST
ORD-000756,CUST-00413,2023-11-22 16:10:00,DELIVERED,US-EAST
ORD-000757,,2023-05-10 16:07:00,DELIVERED,APAC-EAST
ORD-000758,CUST-00864,2023-09-24 17:10:00,RETURNED,US-WEST
ORD-000759,CUST-00096,2023-04-06 00:27:00,PLACED,LATAM-SOUTH
ORD-000760,CUST-00157,2023-01-29 19:45:00,DELIVERED,US-EAST
ORD-000761,CUST-00586,2024-01-27 00:47:00,DELIVERED,APAC-EAST
ORD-000762,CUST-00650,2024-01-02 05:15:00,DELIVERED,US-WEST
ORD-000763,CUST-00305,2023-07-18 17:53:00,SHIPPED,APAC-EAST
ORD-000764,CUST-00789,2023-09-24 21:03:00,SHIPPED,US-WEST
ORD-000765,CUST-00643,2023-01-24 20:37:00,CANCELLED,US-EAST
ORD-000766,CUST-00471,2023-05-06 03:09:00,SHIPPED,US-WEST
ORD-000767,CUST-00096,2023-03-21 15:54:00,DELIVERED,US-WEST
ORD-000768,CUST-00401,2023-04-14 15:50:00,PLACED,US-EAST
ORD-000769,CUST-00499,2023-03-20 06:43:00,DELIVERED,EU-CENTRAL
ORD-000770,CUST-00649,2024-04-06 05:11:00,SHIPPED,US-WEST
ORD-000771,CUST-00676,2023-02-02 03:21:00,RETURNED,APAC-EAST
ORD-000772,CUST-00629,2023-01-06 05:33:00,DELIVERED,US-EAST
ORD-000773,,2023-07-17 19:01:00,DELIVERED,LATAM-SOUTH
ORD-000774,CUST-00525,2023-06-06 06:55:00,DELIVERED,US-WEST
ORD-000775,CUST-00031,2023-12-02 04:14:00,PLACED,US-WEST
ORD-000776,CUST-00275,2023-10-08 15:12:00,RETURNED,EU-CENTRAL
ORD-000777,CUST-00726,2023-10-29 14:47:00,DELIVERED,APAC-EAST
ORD-000778,CUST-00525,2024-02-14 06:16:00,SHIPPED,EU-CENTRAL
ORD-000779,CUST-00985,2024-02-07 03:37:00,DELIVERED,LATAM-SOUTH
ORD-000780,CUST-00320,2023-06-19 06:46:00,DELIVERED,APAC-EAST
ORD-000781,CUST-00434,2023-10-06 10:39:00,PLACED,APAC-EAST
ORD-000782,CUST-00440,2023-07-24 18:22:00,DELIVERED,US-EAST
ORD-000783,CUST-00461,2023-06-21 01:32:00,SHIPPED,APAC-EAST
ORD-000784,CUST-00301,2024-06-27 11:25:00,PLACED,US-WEST
ORD-000785,CUST-00829,2023-11-27 13:50:00,SHIPPED,US-WEST
ORD-000786,CUST-00075,09-08-2023,DELIVERED,EU-CENTRAL
ORD-000787,,2023-05-06 00:20:00,DELIVERED,EU-CENTRAL
ORD-000788,CUST-00219,2024-04-21 18:50:00,DELIVERED,US-WEST
ORD-000789,CUST-00576,2023-03-09 12:18:00,DELIVERED,LATAM-SOUTH
ORD-000790,CUST-00223,2023-04-16 17:17:00,DELIVERED,US-EAST
ORD-000791,CUST-00588,2024-03-07 21:48:00,DELIVERED,EU-CENTRAL
ORD-000792,CUST-00203,2023-07-21 01:51:00,DELIVERED,US-EAST
ORD-000793,CUST-00282,2024-03-07 03:07:00,DELIVERED,LATAM-SOUTH
ORD-000794,CUST-00335,2024-01-28 07:36:00,PLACED,US-EAST
ORD-000795,CUST-00660,2023-01-05 14:18:00,PLACED,APAC-EAST
ORD-000796,CUST-00038,2024-06-30 16:02:00,DELIVERED,US-EAST
ORD-000797,CUST-00072,2024-04-26 03:53:00,DELIVERED,EU-CENTRAL
ORD-000798,CUST-00282,2023-11-21 11:25:00,PLACED,EU-CENTRAL
ORD-000799,CUST-00506,2023-02-18 12:19:00,DELIVERED,APAC-EAST
ORD-000800,CUST-00506,2023-05-05 11:39:00,PLACED,US-WEST
ORD-000801,CUST-00049,11-01-2023,RETURNED,APAC-EAST
ORD-000802,CUST-00232,2023-06-24 02:12:00,DELIVERED,EU-CENTRAL
ORD-000803,CUST-00836,2024-07-04 00:59:00,DELIVERED,US-EAST
ORD-000804,CUST-00266,2023-02-14 03:03:00,RETURNED,US-EAST
ORD-000805,CUST-00271,2023-12-04 22:39:00,DELIVERED,APAC-EAST
ORD-000806,CUST-00277,2023-06-24 04:37:00,DELIVERED,US-WEST
ORD-000807,CUST-00327,2023-06-01 18:56:00,CANCELLED,APAC-EAST
ORD-000808,CUST-00653,2024-04-02 21:07:00,DELIVERED,US-WEST
ORD-000809,CUST-00592,2024-05-04 21:31:00,RETURNED,EU-CENTRAL
ORD-000810,CUST-00792,2024-05-09 07:05:00,SHIPPED,EU-CENTRAL
ORD-000811,CUST-00729,2023-03-26 11:35:00,DELIVERED,US-WEST
ORD-000812,CUST-00676,2023-07-30 22:04:00,PLACED,APAC-EAST
ORD-000813,CUST-00062,2023-08-06 00:42:00,SHIPPED,APAC-EAST
ORD-000814,CUST-00193,2024-05-14 03:21:00,SHIPPED,LATAM-SOUTH
ORD-000815,CUST-00780,2024-06-24 16:54:00,DELIVERED,EU-CENTRAL
ORD-000816,CUST-00726,2024-04-09 20:09:00,DELIVERED,US-EAST
ORD-000817,CUST-00937,2023-05-14 07:58:00,DELIVERED,APAC-EAST
ORD-000818,CUST-00889,2024-06-09 06:49:00,DELIVERED,US-EAST
ORD-000819,,2023-10-12 13:10:00,DELIVERED,LATAM-SOUTH
ORD-000820,CUST-00664,2023-04-15 04:29:00,CANCELLED,US-EAST
ORD-000821,CUST-00247,2023-01-17 14:11:00,SHIPPED,APAC-EAST
ORD-000822,CUST-00678,2024-06-27 14:22:00,SHIPPED,LATAM-SOUTH
ORD-000823,CUST-00087,2023-12-29 13:13:00,SHIPPED,LATAM-SOUTH
ORD-000824,CUST-00442,2024-06-04 10:03:00,DELIVERED,EU-CENTRAL
ORD-000825,CUST-00101,2023-02-20 20:24:00,DELIVERED,APAC-EAST
ORD-000826,CUST-00199,2023-10-29 06:25:00,SHIPPED,EU-CENTRAL
ORD-000827,CUST-00543,2024-05-20 16:27:00,PLACED,US-EAST
ORD-000828,CUST-00662,2023-09-12 03:14:00,PLACED,US-EAST
ORD-000829,CUST-00590,2023-09-30 07:04:00,DELIVERED,EU-CENTRAL
ORD-000830,CUST-00232,2024-02-19 12:25:00,PLACED,EU-CENTRAL
ORD-000831,CUST-00508,2023-07-30 05:50:00,SHIPPED,EU-CENTRAL
ORD-000832,CUST-00723,2023-10-22 23:00:00,PLACED,LATAM-SOUTH
ORD-000833,CUST-00930,2024-05-03 23:19:00,CANCELLED,US-WEST
ORD-000834,CUST-00175,2023-11-19 21:04:00,SHIPPED,EU-CENTRAL
ORD-000835,CUST-00922,2024-04-11 04:00:00,DELIVERED,APAC-EAST
ORD-000836,CUST-00343,2023-01-22 05:16:00,CANCELLED,US-WEST
ORD-000837,CUST-00696,2023-01-10 19:22:00,RETURNED,LATAM-SOUTH
ORD-000838,CUST-00002,2024-05-15 07:30:00,PLACED,US-EAST
ORD-000839,CUST-00581,2023-10-25 07:33:00,DELIVERED,US-WEST
ORD-000840,CUST-00794,2023-04-07 03:19:00,DELIVERED,EU-CENTRAL
ORD-000841,CUST-00464,2024-05-17 23:22:00,RETURNED,EU-CENTRAL
ORD-000842,CUST-00680,2024-05-13 08:23:00,DELIVERED,EU-CENTRAL
ORD-000843,CUST-00309,2023-12-08 16:49:00,DELIVERED,LATAM-SOUTH
ORD-000844,CUST-00496,2023-04-26 08:43:00,DELIVERED,US-EAST
ORD-000845,CUST-00152,2024-02-25 07:42:00,RETURNED,EU-CENTRAL
ORD-000846,CUST-00510,2023-02-01 07:36:00,DELIVERED,APAC-EAST
ORD-000847,CUST-00369,2023-07-31 23:05:00,SHIPPED,APAC-EAST
ORD-000848,CUST-00655,2023-04-21 08:56:00,DELIVERED,LATAM-SOUTH
ORD-000849,CUST-00921,2024-04-05 16:11:00,SHIPPED,EU-CENTRAL
ORD-000850,CUST-00910,2023-12-06 12:37:00,DELIVERED,EU-CENTRAL
ORD-000851,CUST-00317,2023-07-15 01:37:00,DELIVERED,EU-CENTRAL
ORD-000852,CUST-00855,2023-05-06 13:50:00,DELIVERED,EU-CENTRAL
ORD-000853,CUST-00296,2023-04-23 00:31:00,CANCELLED,US-WEST
ORD-000854,CUST-00478,2023-06-03 16:18:00,DELIVERED,US-WEST
ORD-000855,CUST-00311,2024-05-13 09:04:00,DELIVERED,US-EAST
ORD-000856,CUST-00465,2023-02-11 06:18:00,DELIVERED,US-EAST
ORD-000857,CUST-00055,2024-05-15 09:00:00,DELIVERED,US-EAST
ORD-000858,CUST-00052,2023-09-15 04:22:00,CANCELLED,LATAM-SOUTH
ORD-000859,CUST-00682,2023-06-08 02:45:00,SHIPPED,US-WEST
ORD-000860,CUST-00443,2023-03-24 09:14:00,PLACED,EU-CENTRAL
ORD-000861,CUST-00255,2024-01-31 13:25:00,RETURNED,US-EAST
ORD-000862,CUST-00915,25-09-2023,DELIVERED,LATAM-SOUTH
ORD-000863,CUST-00447,2023-11-27 18:08:00,DELIVERED,US-WEST
ORD-000864,CUST-00257,2023-05-19 13:35:00,SHIPPED,EU-CENTRAL
ORD-000865,CUST-00088,2023-11-01 18:59:00,DELIVERED,LATAM-SOUTH
ORD-000866,CUST-00188,2024-01-20 13:06:00,PLACED,APAC-EAST
ORD-000867,CUST-00711,2023-11-17 16:59:00,DELIVERED,EU-CENTRAL
ORD-000868,CUST-00480,2023-12-29 13:29:00,DELIVERED,APAC-EAST
ORD-000869,CUST-00473,2023-01-29 17:01:00,RETURNED,APAC-EAST
ORD-000870,CUST-00091,24-05-2023,DELIVERED,US-WEST
ORD-000871,CUST-00595,2024-06-08 11:08:00,DELIVERED,LATAM-SOUTH
ORD-000872,CUST-00899,2023-10-28 01:48:00,DELIVERED,US-WEST
ORD-000873,CUST-00413,2023-01-07 14:51:00,DELIVERED,LATAM-SOUTH
ORD-000874,CUST-00472,2023-02-25 02:03:00,SHIPPED,US-EAST
ORD-000875,CUST-00342,2023-04-10 09:36:00,DELIVERED,EU-CENTRAL
ORD-000876,CUST-00886,2023-03-04 03:47:00,DELIVERED,LATAM-SOUTH
ORD-000877,CUST-00758,2023-02-24 22:13:00,DELIVERED,LATAM-SOUTH
ORD-000878,CUST-00759,2024-05-22 04:14:00,CANCELLED,US-WEST
ORD-000879,CUST-00309,2023-11-15 23:59:00,PLACED,APAC-EAST
ORD-000880,CUST-00639,2023-07-25 03:04:00,PLACED,LATAM-SOUTH
ORD-000881,CUST-00902,2023-05-04 16:06:00,SHIPPED,US-EAST
ORD-000882,CUST-00486,2023-01-26 16:28:00,DELIVERED,US-EAST
ORD-000883,CUST-00308,2024-02-19 15:11:00,DELIVERED,LATAM-SOUTH
ORD-000884,CUST-00267,2024-03-25 21:39:00,PLACED,US-WEST
ORD-000885,CUST-00652,2023-01-23 05:09:00,DELIVERED,US-WEST
ORD-000886,CUST-00175,2024-06-07 23:44:00,DELIVERED,APAC-EAST
ORD-000887,CUST-00492,2023-10-24 09:42:00,PLACED,LATAM-SOUTH
ORD-000888,CUST-00505,2024-01-12 21:17:00,DELIVERED,US-EAST
ORD-000889,CUST-00476,2024-03-02 13:09:00,PLACED,APAC-EAST
ORD-000890,CUST-00124,2024-02-03 00:37:00,DELIVERED,LATAM-SOUTH
ORD-000891,CUST-00456,2023-02-13 11:08:00,DELIVERED,APAC-EAST
ORD-000892,CUST-00284,2023-01-10 05:22:00,DELIVERED,LATAM-SOUTH
ORD-000893,CUST-00216,2023-12-24 22:33:00,DELIVERED,US-EAST
ORD-000894,CUST-00179,2023-06-05 11:41:00,DELIVERED,EU-CENTRAL
ORD-000895,CUST-00471,2023-05-24 08:50:00,DELIVERED,EU-CENTRAL
ORD-000896,CUST-00946,2024-02-08 02:58:00,DELIVERED,APAC-EAST
ORD-000897,CUST-00386,2024-04-28 19:42:00,SHIPPED,LATAM-SOUTH
ORD-000898,CUST-00795,2024-06-22 08:08:00,DELIVERED,LATAM-SOUTH
ORD-000899,CUST-00979,2023-12-23 18:39:00,DELIVERED,US-EAST
ORD-000900,CUST-00047,2023-01-31 23:10:00,SHIPPED,US-EAST
ORD-000901,CUST-00512,2024-05-02 10:48:00,SHIPPED,US-WEST
ORD-000902,CUST-00108,2023-06-28 23:57:00,DELIVERED,APAC-EAST
ORD-000903,CUST-00945,2023-03-07 01:39:00,SHIPPED,US-EAST
ORD-000904,CUST-00868,2023-03-16 14:48:00,DELIVERED,US-EAST
ORD-000905,CUST-00946,2023-06-28 10:06:00,DELIVERED,APAC-EAST
ORD-000906,CUST-00137,2023-07-24 06:16:00,DELIVERED,EU-CENTRAL
ORD-000907,CUST-00231,2023-07-26 23:10:00,DELIVERED,LATAM-SOUTH
ORD-000908,CUST-00829,2023-07-16 02:37:00,PLACED,US-EAST
ORD-000909,CUST-00209,2023-02-04 04:57:00,PLACED,APAC-EAST
ORD-000910,CUST-00582,2023-03-15 10:11:00,DELIVERED,LATAM-SOUTH
ORD-000911,CUST-00509,2023-07-14 06:36:00,DELIVERED,LATAM-SOUTH
ORD-000912,CUST-00361,2024-01-01 19:57:00,DELIVERED,US-WEST
ORD-000913,CUST-00821,2023-03-10 14:27:00,DELIVERED,US-EAST
ORD-000914,CUST-00583,2023-03-22 04:50:00,DELIVERED,US-EAST
ORD-000915,CUST-00121,2024-05-25 07:03:00,DELIVERED,EU-CENTRAL
ORD-000916,CUST-00024,2023-08-18 09:59:00,DELIVERED,APAC-EAST
ORD-000917,CUST-00721,2024-01-02 02:55:00,CANCELLED,EU-CENTRAL
ORD-000918,,2023-03-18 17:36:00,SHIPPED,LATAM-SOUTH
ORD-000919,CUST-00955,2024-05-27 09:25:00,DELIVERED,LATAM-SOUTH
ORD-000920,CUST-00715,2023-04-24 18:30:00,RETURNED,EU-CENTRAL
ORD-000921,CUST-00669,2023-01-31 01:21:00,DELIVERED,US-WEST
ORD-000922,CUST-00343,02-03-2023,DELIVERED,EU-CENTRAL
ORD-000923,CUST-00947,2023-03-05 07:31:00,PLACED,LATAM-SOUTH
ORD-000924,CUST-00927,2023-02-06 11:04:00,RETURNED,LATAM-SOUTH
ORD-000925,CUST-00758,2023-03-24 17:30:00,RETURNED,EU-CENTRAL
ORD-000926,CUST-00741,2023-02-12 03:02:00,DELIVERED,US-WEST
ORD-000927,CUST-00666,2023-12-25 13:30:00,DELIVERED,US-WEST
ORD-000928,CUST-00022,2023-02-26 00:49:00,DELIVERED,US-WEST
ORD-000929,CUST-00548,24-01-2024,DELIVERED,LATAM-SOUTH
ORD-000930,CUST-00494,2023-02-23 12:49:00,DELIVERED,US-WEST
ORD-000931,CUST-00441,2024-03-13 17:08:00,PLACED,US-EAST
ORD-000932,CUST-00919,2024-01-12 11:12:00,DELIVERED,US-EAST
ORD-000933,CUST-00244,2023-08-26 02:37:00,PLACED,APAC-EAST
ORD-000934,CUST-00766,2024-07-03 18:02:00,RETURNED,US-EAST
ORD-000935,CUST-00895,2023-09-13 01:04:00,PLACED,APAC-EAST
ORD-000936,CUST-00185,2023-10-17 01:20:00,DELIVERED,US-WEST
ORD-000937,CUST-00300,2023-05-13 19:25:00,DELIVERED,US-EAST
ORD-000938,CUST-00673,2023-03-20 02:16:00,RETURNED,US-WEST
ORD-000939,CUST-00507,2024-01-01 07:28:00,DELIVERED,EU-CENTRAL
ORD-000940,CUST-00799,2023-10-27 20:15:00,DELIVERED,EU-CENTRAL
ORD-000941,CUST-00327,2024-05-30 03:03:00,DELIVERED,APAC-EAST
ORD-000942,CUST-00723,2024-05-12 08:05:00,SHIPPED,US-WEST
ORD-000943,,2024-06-17 07:19:00,DELIVERED,US-WEST
ORD-000944,CUST-00126,2024-01-17 23:52:00,DELIVERED,US-EAST
ORD-000945,CUST-00241,26-03-2024,DELIVERED,US-EAST
ORD-000946,CUST-00022,2024-05-25 01:17:00,SHIPPED,APAC-EAST
ORD-000947,CUST-00308,2023-03-28 01:17:00,CANCELLED,APAC-EAST
ORD-000948,CUST-00508,2023-01-20 12:24:00,DELIVERED,US-WEST
ORD-000949,CUST-00211,2024-01-24 05:42:00,DELIVERED,US-EAST
ORD-000950,CUST-00677,2023-11-09 01:34:00,DELIVERED,US-EAST
ORD-000951,,2023-12-11 08:51:00,DELIVERED,US-WEST
ORD-000952,CUST-00776,2023-01-29 10:46:00,DELIVERED,APAC-EAST
ORD-000953,CUST-00887,2024-03-13 23:59:00,DELIVERED,US-EAST
ORD-000954,,2023-04-22 17:24:00,RETURNED,EU-CENTRAL
ORD-000955,CUST-00880,2024-07-01 14:27:00,DELIVERED,LATAM-SOUTH
ORD-000956,CUST-00788,2024-06-15 08:10:00,RETURNED,APAC-EAST
ORD-000957,CUST-00764,2023-09-01 04:58:00,PLACED,EU-CENTRAL
ORD-000958,CUST-00088,2023-09-13 17:18:00,DELIVERED,APAC-EAST
ORD-000959,CUST-00040,08-10-2023,DELIVERED,LATAM-SOUTH
ORD-000960,CUST-00013,2023-05-08 09:36:00,DELIVERED,EU-CENTRAL
ORD-000961,CUST-00868,2023-07-03 14:29:00,PLACED,US-EAST
ORD-000962,CUST-00478,2023-02-07 11:30:00,DELIVERED,LATAM-SOUTH
ORD-000963,CUST-00224,2024-02-23 01:37:00,RETURNED,EU-CENTRAL
ORD-000964,CUST-00919,2023-11-18 02:28:00,SHIPPED,EU-CENTRAL
ORD-000965,CUST-00266,2024-05-21 04:14:00,DELIVERED,US-WEST
ORD-000966,CUST-00893,2023-02-20 07:07:00,DELIVERED,US-WEST
ORD-000967,,2024-06-02 14:37:00,DELIVERED,LATAM-SOUTH
ORD-000968,CUST-00735,2023-08-22 01:45:00,RETURNED,EU-CENTRAL
ORD-000969,CUST-00017,2023-12-28 17:45:00,PLACED,US-WEST
ORD-000970,CUST-00359,2023-04-22 02:32:00,DELIVERED,LATAM-SOUTH
ORD-000971,,2023-03-21 07:13:00,DELIVERED,EU-CENTRAL
ORD-000972,CUST-00850,2024-03-01 02:41:00,DELIVERED,EU-CENTRAL
ORD-000973,CUST-00147,2023-01-26 10:38:00,DELIVERED,EU-CENTRAL
ORD-000974,CUST-00999,2024-02-22 20:23:00,DELIVERED,EU-CENTRAL
ORD-000975,CUST-00637,2023-02-01 05:23:00,PLACED,US-WEST
ORD-000976,CUST-00934,2023-01-27 03:38:00,SHIPPED,EU-CENTRAL
ORD-000977,CUST-00524,2024-06-04 18:45:00,DELIVERED,US-WEST
ORD-000978,CUST-00388,2023-02-03 21:46:00,SHIPPED,US-EAST
ORD-000979,CUST-00979,2023-03-21 07:36:00,DELIVERED,LATAM-SOUTH
ORD-000980,CUST-00646,2024-03-04 17:46:00,PLACED,LATAM-SOUTH
ORD-000981,CUST-00818,22-02-2023,DELIVERED,LATAM-SOUTH
ORD-000982,CUST-00452,2023-11-21 08:12:00,DELIVERED,EU-CENTRAL
ORD-000983,CUST-00933,2023-09-07 10:15:00,DELIVERED,EU-CENTRAL
ORD-000984,CUST-00237,2024-04-11 10:47:00,RETURNED,US-WEST
ORD-000985,CUST-00456,2024-02-24 11:05:00,DELIVERED,LATAM-SOUTH
ORD-000986,CUST-00079,2024-01-06 20:30:00,DELIVERED,APAC-EAST
ORD-000987,CUST-00806,2024-03-04 07:36:00,DELIVERED,US-WEST
ORD-000988,CUST-00948,2024-07-04 07:49:00,CANCELLED,LATAM-SOUTH
ORD-000989,CUST-00682,2023-05-22 19:16:00,DELIVERED,EU-CENTRAL
ORD-000990,CUST-00322,2023-05-01 02:26:00,DELIVERED,US-WEST
ORD-000991,CUST-00590,2024-05-21 20:56:00,DELIVERED,US-WEST
ORD-000992,CUST-00898,2024-04-09 00:10:00,PLACED,EU-CENTRAL
ORD-000993,,2024-04-26 23:06:00,PLACED,US-EAST
ORD-000994,,2024-03-17 00:44:00,SHIPPED,US-EAST
ORD-000995,CUST-00136,2024-06-11 16:58:00,DELIVERED,APAC-EAST
ORD-000996,CUST-00363,2023-05-11 12:44:00,DELIVERED,EU-CENTRAL
ORD-000997,CUST-00122,2023-12-11 10:37:00,DELIVERED,US-EAST
ORD-000998,CUST-00740,2023-02-16 02:47:00,CANCELLED,APAC-EAST
ORD-000999,,2024-02-23 20:28:00,DELIVERED,APAC-EAST
ORD-001000,,24-10-2023,PLACED,US-WEST
